Attack No. 1,1969.0
Pinch to Punch,1969.0
Mooretsu Atarou,1969.0
Judo Boy,1969.0
Himitsu no Akko-chan,1969.0
Sazae-san,1969.0
Lupin III: Pilot Film,1969.0
Lupin III: Pilot Film,1969.0
Sora Tobu Yuureisen,1969.0
Ashita no Joe Pilots,1969.0
Genie Family,1969.0
Senya Ichiya Monogatari,1969.0
44-hiki no Neko,1969.0
Tragedy on the G Line,1969.0
Hitoribotchi,1969.0
Zou no Hanako,1969.0
Yikuai Niangao,1969.0
Computer Movie No. 1,1969.0
Computer Movie No. 2,1969.0
Hong Gildong Janggun,1969.0
Toumei Ningen,1969.0
Ashita no Joe,1970.0
Hikoichi Tonchi Banashi,1970.0
Otoko Doahou! Koushien,1970.0
Tiger Mask: Fuku Men League-sen,1970.0
Kyojin no Hoshi Movie 3: Dai League Ball,1970.0
Kyojin no Hoshi Movie 4: Shukumei no Taiketsu,1970.0
Otanoshimi Anime Gekijou,1970.0
Norakuro,1970.0
Attack No. 1: Namida no Kaiten Receive,1970.0
Kaitei Sanman Mile,1970.0
Attack No. 1: Namida no Sekai Senshuken,1970.0
Koori no Kuni no Misuke,1970.0
Power Powan,1970.0
Home My Home,1970.0
Attack No. 1 (1970),1970.0
Chibikko Remi to Meiken Kapi,1970.0
Manga Jinbutsushi,1970.0
Ijiwaru Baa-san,1970.0
Bakuhatsu Goro,1970.0
Yasashii Lion,1970.0
Kick no Oni,1970.0
Gomennasai,1970.0
Itazura Tenshi Chippo-chan,1970.0
Doubutsu Mura Monogatari,1970.0
Mahou no Mako-chan,1970.0
New York Trip,1970.0
Tsubiregg Tsuburegg March,1970.0
Inakappe Taishou,1970.0
Haru wo Yobu Yume,1970.0
Akakichi no Eleven,1970.0
Toumei Shounen Tantei Akira,1970.0
Avignon no Hashi de,1970.0
Konchuu Monogatari Minashigo Hutch,1970.0
Hana to Mogura,1970.0
Shin Tenchi Souzou,1970.0
Cleopatra,1970.0
Kenju Giga,1970.0
The Bathroom,1970.0
Norakuro Recap,1970.0
Lupin III,1971.0
Kunimatsu-sama no Otoridai,1971.0
Ninpuu Kamui Gaiden: Tsukihigai no Maki,1971.0
Apache Yakyuugun,1971.0
